player_id,name,firstname,lastname,birthdate,birthplace,birthcountry,nationality,height,weight,photo
397941,Minsu Kim,Minsu,Kim,2006-01-19,Gwangju,Spain,Spain,177 cm,72 kg,https://media.api-sports.io/football/players/397941.png
397997,T. Nyoni,Treymaurice,Nyoni,2007-06-30,Leicester,England,England,180 cm,75 kg,https://media.api-sports.io/football/players/397997.png
399550,S. Solomon,Sol,Solomon,2001-03-17,,England,England,178 cm,,https://media.api-sports.io/football/players/399550.png
399893,B. Kiwa,Bradel,Kiwa,2006-02-05,,France,France,191 cm,90 kg,https://media.api-sports.io/football/players/399893.png
399906,O. Maamma,Othmane,Maamma,2005-10-06,Alès,France,France,180 cm,78 kg,https://media.api-sports.io/football/players/399906.png
400509,João Simões,João Pedro,Arnauth Barrocas Simões,2007-01-06,Portimão,Portugal,Portugal,175 cm,71 kg,https://media.api-sports.io/football/players/400509.png
400938,Iwan Morgan,Iwan,Morgan,2006-01-29,,England,England,182 cm,75 kg,https://media.api-sports.io/football/players/400938.png
400940,Isaac Jefferies,Isaac,Jefferies,2005-05-06,,England,England,171 cm,,https://media.api-sports.io/football/players/400940.png
401045,T. Dabizas,Thanasis,Dabizas,2004-05-26,,Greece,Greece,189 cm,,https://media.api-sports.io/football/players/401045.png
401098,L. Rawlings,Luke,Rawlings,2008-04-04,Tokyo,Japan,England,178 cm,70 kg,https://media.api-sports.io/football/players/401098.png
401568,M. Nzuzi,Marwann,Nzuzi,2004-05-16,,France,France,175 cm,65 kg,https://media.api-sports.io/football/players/401568.png
402281,Silvi,Silvi,Clua Oya,2005-01-29,Pinell de Brai,Spain,Spain,189 cm,79 kg,https://media.api-sports.io/football/players/402281.png
402329,A. Heaven,Ayden,Heaven,2006-09-22,London,England,England,189 cm,77 kg,https://media.api-sports.io/football/players/402329.png
402432,Ben Winterburn,Ben,Winterburn,2004-09-04,,England,England,,,https://media.api-sports.io/football/players/402432.png
402434,Remy Rees-Dottin,Remy,Rees-Dottin,2006-03-06,,England,England,,,https://media.api-sports.io/football/players/402434.png
403063,M. Adu-Poku,Michael,Adu-Poku,2005-09-22,,England,England,,,https://media.api-sports.io/football/players/403063.png
403064,H. Amass,Harry,Amass,2007-05-16,London,England,England,181 cm,71 kg,https://media.api-sports.io/football/players/403064.png
404097,Rodrigo Mora,Rodrigo,Mora de Carvalho,2007-05-05,Porto,Portugal,Portugal,168 cm,56 kg,https://media.api-sports.io/football/players/404097.png
404574,Luis Guilherme,Luis Guilherme,Lira dos Santos,2006-02-09,Aracaju,Brazil,Brazil,178 cm,74 kg,https://media.api-sports.io/football/players/404574.png
404656,Jahmai Simpson-Pusey,Jahmai,Simpson-Pusey,2005-11-04,Huddersfield,England,England,187 cm,79 kg,https://media.api-sports.io/football/players/404656.png
405360,H. Armstrong,Harrison,Armstrong,2007-01-19,Liverpool,England,England,185 cm,70 kg,https://media.api-sports.io/football/players/405360.png
405530,Ezra Mayers,Ezra,Mayers,2007-01-16,,England,England,183 cm,,https://media.api-sports.io/football/players/405530.png
405681,Lucas García,Lucas,García Madrigal,2004-06-18,,Spain,Spain,190 cm,88 kg,https://media.api-sports.io/football/players/405681.png
406175,Ephrahim Yeboah,Ephrahim,Yeboah,2006-07-21,Montirone,Italy,Italy,177 cm,,https://media.api-sports.io/football/players/406175.png
406855,B. Viadère,Joseph Ben,Viadère,2005-09-02,,France,France,176 cm,71 kg,https://media.api-sports.io/football/players/406855.png
407017,M. Lumpungu,Moïse Bombito,Lumpungu,2000-03-30,Montreal,Canada,Canada,190 cm,83 kg,https://media.api-sports.io/football/players/407017.png
407032,A. Nallo,Amara,Nallo,2006-11-18,,England,England,,,https://media.api-sports.io/football/players/407032.png
407033,Ismeal Kabia,Ismeal,Kabia,2005-12-10,,Netherlands,Netherlands,175 cm,70 kg,https://media.api-sports.io/football/players/407033.png
408853,M. Rots,Mats,Rots,2006-03-11,Groenlo,Netherlands,Netherlands,185 cm,70 kg,https://media.api-sports.io/football/players/408853.png
408854,G. Besselink,Gijs,Besselink,2004-06-16,Heeten,Netherlands,Netherlands,180 cm,69 kg,https://media.api-sports.io/football/players/408854.png
408893,Wesley Okoduwa,Wesley,Okoduwa,2008-05-12,New York,England,England,,,https://media.api-sports.io/football/players/408893.png
409216,Senny Mayulu,Senny,Mayulu,2006-05-17,Le Blanc-Mesni,France,France,183 cm,69 kg,https://media.api-sports.io/football/players/409216.png
410016,P. Adu,Prince Kwabena,Adu,2003-09-23,Sunyani,Ghana,Ghana,179 cm,,https://media.api-sports.io/football/players/410016.png
410125,M. Yalcouyé,Malick Junior,Yalcouyé,2005-11-18,Bandiagara,Mali,Mali,169 cm,,https://media.api-sports.io/football/players/410125.png
411751,Hugo de Llanos García,Hugo,de Llanos García,2005-03-18,Madrid,Spain,Spain,175 cm,,https://media.api-sports.io/football/players/411751.png
412152,Jayden Moore,Jayden,Moore,2006-12-12,,England,England,183 cm,68 kg,https://media.api-sports.io/football/players/412152.png
412703,Yusuf Akçiçek,Yusuf,Akçiçek,2006-01-25,Istanbul,Türkiye,Türkiye,193 cm,80 kg,https://media.api-sports.io/football/players/412703.png
412759,J. Canvot,Jaydee,Canvot,2006-07-29,,France,France,188 cm,75 kg,https://media.api-sports.io/football/players/412759.png
412879,J. Mesbahi,Juliën,Mesbahi,2006-01-31,,Netherlands,Netherlands,181 cm,75 kg,https://media.api-sports.io/football/players/412879.png
413072,Nuha Jatta,Nuha,Jatta,2006-03-15,Osnabrück,Germany,Germany,193 cm,84 kg,https://media.api-sports.io/football/players/413072.png
415001,Deivid Washington,Deivid Washington,de Souza Eugênio,2005-06-05,Itumbiara,Brazil,Brazil,186 cm,73 kg,https://media.api-sports.io/football/players/415001.png
415089,Gabriel Moscardo,Gabriel Silva,Moscardo de Salles,2005-09-28,Taubaté,Brazil,Brazil,185 cm,73 kg,https://media.api-sports.io/football/players/415089.png
415151,Newertton,Newertton,Martins da Silva,2005-06-03,Palmares,Brazil,Brazil,167 cm,59 kg,https://media.api-sports.io/football/players/415151.png
416697,J. Porter,Jack,Porter,2008-07-15,,England,England,,,https://media.api-sports.io/football/players/416697.png
418204,M. Doumbia,Mamadou,Doumbia,2006-02-18,,Mali,Mali,192 cm,86 kg,https://media.api-sports.io/football/players/418204.png
418403,Jaden Dixon,Jaden,Dixon,2007-02-07,,England,England,,,https://media.api-sports.io/football/players/418403.png
419582,Geovany Tcherno Quenda,Geovany Tcherno,Quenda,2007-04-30,Bissau,Guinea-Bissau,Guinea-Bissau,172 cm,68 kg,https://media.api-sports.io/football/players/419582.png
419583,T. Diallo,Tidiane,Diallo,2006-05-28,Orléans,France,France,176 cm,64 kg,https://media.api-sports.io/football/players/419583.png
419584,J. Tincres,Joan,Tincres,2006-06-17,,France,France,188 cm,,https://media.api-sports.io/football/players/419584.png
419916,C. Harder,Conrad,Harder Weibel Schandorf,2005-04-07,Holte,Denmark,Denmark,181 cm,71 kg,https://media.api-sports.io/football/players/419916.png
421875,S. Cherif,Sidiki,Cherif,2006-12-15,Conakry,Guinea,France,185 cm,75 kg,https://media.api-sports.io/football/players/421875.png
422595,L. Zogbe,Tolikpaley Luck Evrad,Zogbé,2005-03-24,Vieil Ousrou,Côte d'Ivoire,Côte d'Ivoire,178 cm,70 kg,https://media.api-sports.io/football/players/422595.png
422929,D. Bennie,Daniel,Bennie,2006-04-13,Hong Kong,Australia,Australia,181 cm,,https://media.api-sports.io/football/players/422929.png
423300,Miguel Monteiro Alves,Miguel,Monteiro Alves,2005-12-30,Ponte de Lima,Portugal,Portugal,187 cm,74 kg,https://media.api-sports.io/football/players/423300.png
425200,T. Ouattara,Tiemoko,Ouattara,2005-05-25,,Switzerland,Switzerland,178 cm,71 kg,https://media.api-sports.io/football/players/425200.png
425207,M. Courcoul,Marius,Courcoul,2007-01-01,Château-Gontie,France,France,182 cm,70 kg,https://media.api-sports.io/football/players/425207.png
425819,G. Zechiël,Gjivai,Zechiël,2004-06-01,Rotterdam,Netherlands,Netherlands,171 cm,67 kg,https://media.api-sports.io/football/players/425819.png
430236,Kian Andrew Best,Kian Andrew,Best,2005-08-27,,England,England,181 cm,,https://media.api-sports.io/football/players/430236.png
430734,Y. Konak,Yunus Emre,Konak,2006-01-10,Batman,Türkiye,Türkiye,181 cm,76 kg,https://media.api-sports.io/football/players/430734.png
430774,Alexandre Miguel Soares Carvalho Brito,Alexandre Miguel,Soares Carvalho Brito,2005-07-19,Lisbon,Portugal,Portugal,190 cm,70 kg,https://media.api-sports.io/football/players/430774.png
430816,N. Edjouma,Noah,Edjouma,2005-10-04,Clamart,France,France,181 cm,73 kg,https://media.api-sports.io/football/players/430816.png
430827,Benjamin Arthur,Benjamin,Arthur,2005-10-09,,England,England,,,https://media.api-sports.io/football/players/430827.png
430829,Vimal Yoganathan,Vimal,Yoganathan,2006-01-31,,Sri Lanka,Sri Lanka,191 cm,,https://media.api-sports.io/football/players/430829.png
431884,Kai Andrews,Kai,Andrews,2006-08-06,,England,England,186 cm,72 kg,https://media.api-sports.io/football/players/431884.png
432436,F. Anderson,Freddie,Anderson,2006-10-13,,England,England,,,https://media.api-sports.io/football/players/432436.png
433272,Findlay Curtis,Findlay,Curtis,2006-10-01,,Scotland,Scotland,,,https://media.api-sports.io/football/players/433272.png
434180,Aidan Borland,Aidan Gerald,Borland,2007-04-25,,Scotland,Scotland,177 cm,65 kg,https://media.api-sports.io/football/players/434180.png
437099,Renato Bellucci,Renato,Bellucci Marin,2006-07-10,São Paulo,Brazil,Italy,190 cm,,https://media.api-sports.io/football/players/437099.png
437482,A. Koné,Amadou,Koné,2005-05-14,Bamako,Mali,Côte d'Ivoire,185 cm,75 kg,https://media.api-sports.io/football/players/437482.png
437483,A.  Bamba,Mohamed Aboubakar,Bamba,2004-10-08,Vavoua,Côte d'Ivoire,Côte d'Ivoire,177 cm,65 kg,https://media.api-sports.io/football/players/437483.png
437498,A. Doumbouya,Amidou,Doumbouya,2007-08-05,Bourges,France,France,182 cm,72 kg,https://media.api-sports.io/football/players/437498.png
437557,S. Brits,Thorsten Spike,Brits,2007-06-24,,England,England,,,https://media.api-sports.io/football/players/437557.png
437559,M. Hudson,Max,Hudson,2007-09-20,,Wales,Wales,,,https://media.api-sports.io/football/players/437559.png
437760,R. Messi,Rayane,Messi Tanfouri,2007-05-23,Sèvres,France,France,175 cm,70 kg,https://media.api-sports.io/football/players/437760.png
438281,M. Nagida,Mahamadou Aboubakar,Nagida,2005-06-28,Douala,Cameroon,Cameroon,176 cm,63 kg,https://media.api-sports.io/football/players/438281.png
438688,A. Bouaddi,Ayyoub,Bouaddi,2007-10-02,Senlis,France,France,186 cm,72 kg,https://media.api-sports.io/football/players/438688.png
438752,D. Diongu,Pape Daouda,Diong,2006-06-15,Dakar,Senegal,Senegal,190 cm,77 kg,https://media.api-sports.io/football/players/438752.png
439815,K. Diliwidi,Kembo,Diliwidi,2006-02-03,,France,France,180 cm,71 kg,https://media.api-sports.io/football/players/439815.png
440156,L. Giani,Laurence,Giani,2008-03-11,,England,Italy,,,https://media.api-sports.io/football/players/440156.png
440159,G. Kukonki,Godwill,Kukonki,2008-02-06,,England,England,,,https://media.api-sports.io/football/players/440159.png
441274,I. Ka,Ismail,Ka,2006-03-09,,Netherlands,Netherlands,,,https://media.api-sports.io/football/players/441274.png
441284,Naoufel El Hannach,Naoufel,El Hannach,2006-12-07,,Morocco,Morocco,183 cm,75 kg,https://media.api-sports.io/football/players/441284.png
441497,Daniel Yañez,Daniel,Yáñez Barla,2007-03-28,Cádiz,Spain,Spain,177 cm,,https://media.api-sports.io/football/players/441497.png
442379,G. Otegbayo,Gabriel,Otegbayo,2005-02-11,Cork,England,England,193 cm,,https://media.api-sports.io/football/players/442379.png
442493,S. Inwood,Samuel Lawrence,Inwood,,,England,England,,,https://media.api-sports.io/football/players/442493.png
442929,A. Koné,Abdoul,Koné,2005-04-22,,France,France,192 cm,80 kg,https://media.api-sports.io/football/players/442929.png
443674,Louis Leroux,Louis,Leroux,2006-01-23,,France,France,184 cm,75 kg,https://media.api-sports.io/football/players/443674.png
443676,Bahereba Guirassy,Bahereba,Guirassy,2006-08-29,Angers,Guinea,Guinea,177 cm,66 kg,https://media.api-sports.io/football/players/443676.png
444561,I. Camara,Issiaga,Camara,2005-02-02,Conakry,Guinea,Guinea,175 cm,65 kg,https://media.api-sports.io/football/players/444561.png
446067,Buba Sangaré,Aboubacar,Sangaré Traoré,2007-08-06,Elche,Spain,Spain,183 cm,75 kg,https://media.api-sports.io/football/players/446067.png
446249,I. Mbaye,Ibrahim,Mbaye,2008-01-24,,France,France,185 cm,65 kg,https://media.api-sports.io/football/players/446249.png
449158,K. Abdallah,Keyliane,Hikram Abdallah,2006-04-05,Marseille,France,France,185 cm,71 kg,https://media.api-sports.io/football/players/449158.png
449224,Archie Harris,Archie,Harris,2004-12-27,,England,England,,,https://media.api-sports.io/football/players/449224.png
449245,Pedro Lima,Pedro Henrique,Cardoso de Lima,2006-07-01,Cabedelo,Brazil,Brazil,174 cm,68 kg,https://media.api-sports.io/football/players/449245.png
449592,V. Nielsen,Villads,Schmidt Nielsen,2005-01-29,,Denmark,Denmark,,,https://media.api-sports.io/football/players/449592.png
449656,Jiří Maxim Panoš,Jiří Maxim,Panoš,2007-11-15,,Czech Republic,Czech Republic,,,https://media.api-sports.io/football/players/449656.png
449659,I. Kanté,Ibrahim Yayiya,Kanté,2007-04-11,,France,France,190 cm,83 kg,https://media.api-sports.io/football/players/449659.png
449660,E. Sternal,Enzo,Sternal,2007-05-28,Nancy,France,France,174 cm,68 kg,https://media.api-sports.io/football/players/449660.png
449662,M. Meïté,Mohamed Kader,Meïté,2007-10-11,,France,France,191 cm,76 kg,https://media.api-sports.io/football/players/449662.png
449676,S. Nibombé,Samuel Kondi,Nibombé,2007-08-15,,Belgium,Belgium,198 cm,83 kg,https://media.api-sports.io/football/players/449676.png
451355,Diego Aguado,Diego,Aguado Facio,2007-02-07,Madrid,Spain,Spain,,,https://media.api-sports.io/football/players/451355.png
451583,K. Braithwaite,Kaden,Braithwaite,2008-03-25,,England,England,185 cm,75 kg,https://media.api-sports.io/football/players/451583.png
451702,A. Cissé,Amadou,Cissé,2006-02-27,Coyah,France,France,,,https://media.api-sports.io/football/players/451702.png
452315,K. Pedro,Kévin,Pedro,2006-02-21,,France,France,183 cm,72 kg,https://media.api-sports.io/football/players/452315.png
452685,R. Ngumoha,Rio,Ngumoha,2008-08-29,,England,England,,,https://media.api-sports.io/football/players/452685.png
452697,D. Methalie,Dayann,Methalie,2006-02-15,,France,France,186 cm,70 kg,https://media.api-sports.io/football/players/452697.png
453043,R. Kone,Richard,Kone,2004-07-13,,Côte d'Ivoire,Côte d'Ivoire,,,https://media.api-sports.io/football/players/453043.png
453792,A. Bamba,Aladji,Bamba,2006-07-14,,France,France,,,https://media.api-sports.io/football/players/453792.png
455127,Samuel Reed,Samuel,Reed,2003-03-27,,England,England,,,https://media.api-sports.io/football/players/455127.png
455245,D. Bakola,Darryl,Bakola,2007-11-30,,France,France,178 cm,70 kg,https://media.api-sports.io/football/players/455245.png
456518,A. Ploshchadny,Aleksey,Ploshchadny,2004-04-21,,Russia,Russia,191 cm,,https://media.api-sports.io/football/players/456518.png
459203,M. Hardy,Malachi,Hardy,2008-03-10,Watford,England,England,188 cm,79 kg,https://media.api-sports.io/football/players/459203.png
459224,Vernon Masara,Vernon,Masara,2007-04-18,,England,England,,,https://media.api-sports.io/football/players/459224.png
459711,G. Ngosso,Glenn Olivier Edwing,Peh Ngosso,2004-01-12,Douala,Cameroon,Cameroon,182 cm,72 kg,https://media.api-sports.io/football/players/459711.png
460805,D. Mosengo,Daren Nbenbege,Mosengo,2006-08-11,,France,France,188 cm,72 kg,https://media.api-sports.io/football/players/460805.png
460825,Muhammet Zeki Dursun,Muhammet Zeki,Dursun,2006-03-17,Bursa,Türkiye,Türkiye,,,https://media.api-sports.io/football/players/460825.png
461463,M. Saka,Mathis,Saka,2006-09-20,,France,France,172 cm,63 kg,https://media.api-sports.io/football/players/461463.png
462277,I. Salhi,Iliesse,Salhi,2007-07-27,Aubervilliers,France,France,172 cm,57 kg,https://media.api-sports.io/football/players/462277.png
465310,L. Williams-Barnett,Luca Jamie,Williams-Barnett,2008-04-01,Luton,England,England,175 cm,,https://media.api-sports.io/football/players/465310.png
469695,V. Gebel,Viggo,Gebel,2007-11-22,,Germany,Germany,174 cm,69 kg,https://media.api-sports.io/football/players/469695.png
471106,E. Molébé,Enzo Anthony,Honoré Molébé,2007-09-18,,France,France,178 cm,62 kg,https://media.api-sports.io/football/players/471106.png
475092,P. Weber,Patrick Ludwig,Weber Taveira,2004-04-07,,Switzerland,Switzerland,183 cm,74 kg,https://media.api-sports.io/football/players/475092.png
477124,V. Orakpo,Victor,Orakpo,2006-01-14,,Nigeria,Nigeria,194 cm,79 kg,https://media.api-sports.io/football/players/477124.png
478105,S. Fankhauser,Samuel,Fankhauser,2004-02-06,,Switzerland,Switzerland,193 cm,86 kg,https://media.api-sports.io/football/players/478105.png
479269,F. Sakar,Faik,Sakar,2008-01-14,,Germany,Germany,174 cm,,https://media.api-sports.io/football/players/479269.png
482027,A. Gbadehan,Adeteye,Gbadehan,2003-11-13,,England,England,190 cm,,https://media.api-sports.io/football/players/482027.png
482073,Alex Noonan,Alex,Noonan,2008-07-15,,Republic of Ireland,Republic of Ireland,,,https://media.api-sports.io/football/players/482073.png
482467,Yaël Nandjou,Yaël,Nandjou,2005-07-06,,France,France,185 cm,74 kg,https://media.api-sports.io/football/players/482467.png
485957,Serigne Diop,Serigne,Diop,2005-05-12,,Senegal,Senegal,193 cm,84 kg,https://media.api-sports.io/football/players/485957.png
490095,Aristide Zossou,Aristide,Zossou,2005-06-14,Abobo,Côte d'Ivoire,Côte d'Ivoire,178 cm,70 kg,https://media.api-sports.io/football/players/490095.png
490731,Harvey Broad,Harvey,Broad,2005-09-15,,England,England,,,https://media.api-sports.io/football/players/490731.png
